,date,heading,article,url
56,"18 October, 2023 ","India airlifts 18 Nepali citizens from war-torn Israel under ‘Operation Ajay’, has evacuated 1180 Indian nationals so far","The legal notice was sent after BJP MP Nishikant Dubey accused Mahua Moitra of taking bribes in exchange of asking questions in Parliament.In response to the formal complaint submitted to the Lok Sabha Speaker Om Birla by Nishikant Dubey, seeking an inquiry against Mahua Moitra, the TMC MP has sent a legal notice to the BJP Lok Sabha MP and advocate and her formal personal friend Jai Anant Dehadrai and a host of media organisations for allegedly ‘defaming’ her.The notice sent to BJP Lok Sabha MP Nishikant Dubey claimed that Moitra had recently raised questions about the veracity of Dubey’s claimed educational qualifications and said that he had lied in his election affidavit. This, the notice said, had ‘rattled’ Dubey and so he was now making these false allegations.The notice to the advocate and her former personal friend Jai Anant Dehadrai stated that they were once close friends but after a falling out, Dehadrai allegedly repeatedly threatened Moitra with several vile, malicious and vulgar messages, trespassed on her official residence, and stole personal belongings, including Moitra’s dog. As stated in the legal notice, the dog was eventually given back. Moitra had reported Dehadrai to the police after repeated violations.The notification further stated that Dehadrai attempted to get journalists to write false articles about Moitra but was unsuccessful due to a lack of evidence to back up the allegations. Dehadrai approached Dubey when journalists could not be persuaded, the notice claimed. It further stated that Dubey went on to repeat the allegations against the TMC MP and that he “did not even bother to conduct any due diligence of any kind to establish the veracity of the allegations.”The notice further added that Dubey and Dehadrai have cropped and leaked private morphed photos of Moitra. Dubey was asked to retract his letter to the speaker, all of his accusations, and to publicly apologize to Moitra. Dehadrai has also been asked to withdraw the allegations in all communications and issue a public apology.On 15th October, Bharatiya Janata Party (BJP) Lok Sabha (MP) Nishikant Dubey levelled serious allegations against Trinamool MP Mahua Moitra, saying she took cash and gifts from businessman Darshan Hiranandani to ask specific questions in the Parliament. Dubey raised the allegations based on a letter written to him by advocate Jai Anant Dehadrai and submitted a formal complaint to the Lok Sabha Speaker Om Birla seeking an inquiry against Moitra and urged the Speaker for her immediate suspension.OpIndia accessed a copy of the complaint filed by Adv Dehadrai that contained a list of items that Moitra allegedly got in exchange for asking questions in the Parliament. OpIndia documented what it found about the products and their costs.Whether NDTV or 'The Wire', they never have to worry about funds. In name of saving democracy, they get money from various sources. We need your support to fight them. Please contribute whatever you can affordSubscribe to our NewsletterEach morning, get an email to keep updated with all the news, opinions and analysis published by OpIndia.Enter your email address:Subscribe to our NewsletterEach morning, get an email to keep updated with all the news, opinions and analysis published by OpIndia.Enter your email address:Contact: [email protected]News and opinion website that brings you reports and narrative from a perspective often ignored or suppressed by the mainstream media of India.© OpIndia.com",https://www.opindia.com/2023/10/india-evacuated-18-nepalis-from-israel-operation-ajay/
57,"18 October, 2023 ","‘Building intact, no crater, damage visible only in a parking lot’: IDF says Hamas blamed Israel despite knowing Gaza hospital was hit by Islamic Jihad rocket","The legal notice was sent after BJP MP Nishikant Dubey accused Mahua Moitra of taking bribes in exchange of asking questions in Parliament.In response to the formal complaint submitted to the Lok Sabha Speaker Om Birla by Nishikant Dubey, seeking an inquiry against Mahua Moitra, the TMC MP has sent a legal notice to the BJP Lok Sabha MP and advocate and her formal personal friend Jai Anant Dehadrai and a host of media organisations for allegedly ‘defaming’ her.The notice sent to BJP Lok Sabha MP Nishikant Dubey claimed that Moitra had recently raised questions about the veracity of Dubey’s claimed educational qualifications and said that he had lied in his election affidavit. This, the notice said, had ‘rattled’ Dubey and so he was now making these false allegations.The notice to the advocate and her former personal friend Jai Anant Dehadrai stated that they were once close friends but after a falling out, Dehadrai allegedly repeatedly threatened Moitra with several vile, malicious and vulgar messages, trespassed on her official residence, and stole personal belongings, including Moitra’s dog. As stated in the legal notice, the dog was eventually given back. Moitra had reported Dehadrai to the police after repeated violations.The notification further stated that Dehadrai attempted to get journalists to write false articles about Moitra but was unsuccessful due to a lack of evidence to back up the allegations. Dehadrai approached Dubey when journalists could not be persuaded, the notice claimed. It further stated that Dubey went on to repeat the allegations against the TMC MP and that he “did not even bother to conduct any due diligence of any kind to establish the veracity of the allegations.”The notice further added that Dubey and Dehadrai have cropped and leaked private morphed photos of Moitra. Dubey was asked to retract his letter to the speaker, all of his accusations, and to publicly apologize to Moitra. Dehadrai has also been asked to withdraw the allegations in all communications and issue a public apology.On 15th October, Bharatiya Janata Party (BJP) Lok Sabha (MP) Nishikant Dubey levelled serious allegations against Trinamool MP Mahua Moitra, saying she took cash and gifts from businessman Darshan Hiranandani to ask specific questions in the Parliament. Dubey raised the allegations based on a letter written to him by advocate Jai Anant Dehadrai and submitted a formal complaint to the Lok Sabha Speaker Om Birla seeking an inquiry against Moitra and urged the Speaker for her immediate suspension.OpIndia accessed a copy of the complaint filed by Adv Dehadrai that contained a list of items that Moitra allegedly got in exchange for asking questions in the Parliament. OpIndia documented what it found about the products and their costs.Whether NDTV or 'The Wire', they never have to worry about funds. In name of saving democracy, they get money from various sources. We need your support to fight them. Please contribute whatever you can affordSubscribe to our NewsletterEach morning, get an email to keep updated with all the news, opinions and analysis published by OpIndia.Enter your email address:Subscribe to our NewsletterEach morning, get an email to keep updated with all the news, opinions and analysis published by OpIndia.Enter your email address:Contact: [email protected]News and opinion website that brings you reports and narrative from a perspective often ignored or suppressed by the mainstream media of India.© OpIndia.com",https://www.opindia.com/2023/10/hospital-building-intact-no-crater-how-claims-of-hamas-after-gaza-hospital-blast-are-denied-by-idf/
58,"18 October, 2023 ","AMU sexual harassment case: Police probe finds professor Afifullah guilty, was given clean chit by University","The legal notice was sent after BJP MP Nishikant Dubey accused Mahua Moitra of taking bribes in exchange of asking questions in Parliament.In response to the formal complaint submitted to the Lok Sabha Speaker Om Birla by Nishikant Dubey, seeking an inquiry against Mahua Moitra, the TMC MP has sent a legal notice to the BJP Lok Sabha MP and advocate and her formal personal friend Jai Anant Dehadrai and a host of media organisations for allegedly ‘defaming’ her.The notice sent to BJP Lok Sabha MP Nishikant Dubey claimed that Moitra had recently raised questions about the veracity of Dubey’s claimed educational qualifications and said that he had lied in his election affidavit. This, the notice said, had ‘rattled’ Dubey and so he was now making these false allegations.The notice to the advocate and her former personal friend Jai Anant Dehadrai stated that they were once close friends but after a falling out, Dehadrai allegedly repeatedly threatened Moitra with several vile, malicious and vulgar messages, trespassed on her official residence, and stole personal belongings, including Moitra’s dog. As stated in the legal notice, the dog was eventually given back. Moitra had reported Dehadrai to the police after repeated violations.The notification further stated that Dehadrai attempted to get journalists to write false articles about Moitra but was unsuccessful due to a lack of evidence to back up the allegations. Dehadrai approached Dubey when journalists could not be persuaded, the notice claimed. It further stated that Dubey went on to repeat the allegations against the TMC MP and that he “did not even bother to conduct any due diligence of any kind to establish the veracity of the allegations.”The notice further added that Dubey and Dehadrai have cropped and leaked private morphed photos of Moitra. Dubey was asked to retract his letter to the speaker, all of his accusations, and to publicly apologize to Moitra. Dehadrai has also been asked to withdraw the allegations in all communications and issue a public apology.On 15th October, Bharatiya Janata Party (BJP) Lok Sabha (MP) Nishikant Dubey levelled serious allegations against Trinamool MP Mahua Moitra, saying she took cash and gifts from businessman Darshan Hiranandani to ask specific questions in the Parliament. Dubey raised the allegations based on a letter written to him by advocate Jai Anant Dehadrai and submitted a formal complaint to the Lok Sabha Speaker Om Birla seeking an inquiry against Moitra and urged the Speaker for her immediate suspension.OpIndia accessed a copy of the complaint filed by Adv Dehadrai that contained a list of items that Moitra allegedly got in exchange for asking questions in the Parliament. OpIndia documented what it found about the products and their costs.Whether NDTV or 'The Wire', they never have to worry about funds. In name of saving democracy, they get money from various sources. We need your support to fight them. Please contribute whatever you can affordSubscribe to our NewsletterEach morning, get an email to keep updated with all the news, opinions and analysis published by OpIndia.Enter your email address:Subscribe to our NewsletterEach morning, get an email to keep updated with all the news, opinions and analysis published by OpIndia.Enter your email address:Contact: [email protected]News and opinion website that brings you reports and narrative from a perspective often ignored or suppressed by the mainstream media of India.© OpIndia.com",https://www.opindia.com/2023/10/amu-sexual-harassment-case-police-probe-finds-professor-afifullah-guilty-chargesheet-filed/
59,"18 October, 2023 ","Mumbai police arrest Shiv Sena (UBT) member absconding drug mafia Lalit Patil from Chennai, had fled from a hospital in Pune","The legal notice was sent after BJP MP Nishikant Dubey accused Mahua Moitra of taking bribes in exchange of asking questions in Parliament.In response to the formal complaint submitted to the Lok Sabha Speaker Om Birla by Nishikant Dubey, seeking an inquiry against Mahua Moitra, the TMC MP has sent a legal notice to the BJP Lok Sabha MP and advocate and her formal personal friend Jai Anant Dehadrai and a host of media organisations for allegedly ‘defaming’ her.The notice sent to BJP Lok Sabha MP Nishikant Dubey claimed that Moitra had recently raised questions about the veracity of Dubey’s claimed educational qualifications and said that he had lied in his election affidavit. This, the notice said, had ‘rattled’ Dubey and so he was now making these false allegations.The notice to the advocate and her former personal friend Jai Anant Dehadrai stated that they were once close friends but after a falling out, Dehadrai allegedly repeatedly threatened Moitra with several vile, malicious and vulgar messages, trespassed on her official residence, and stole personal belongings, including Moitra’s dog. As stated in the legal notice, the dog was eventually given back. Moitra had reported Dehadrai to the police after repeated violations.The notification further stated that Dehadrai attempted to get journalists to write false articles about Moitra but was unsuccessful due to a lack of evidence to back up the allegations. Dehadrai approached Dubey when journalists could not be persuaded, the notice claimed. It further stated that Dubey went on to repeat the allegations against the TMC MP and that he “did not even bother to conduct any due diligence of any kind to establish the veracity of the allegations.”The notice further added that Dubey and Dehadrai have cropped and leaked private morphed photos of Moitra. Dubey was asked to retract his letter to the speaker, all of his accusations, and to publicly apologize to Moitra. Dehadrai has also been asked to withdraw the allegations in all communications and issue a public apology.On 15th October, Bharatiya Janata Party (BJP) Lok Sabha (MP) Nishikant Dubey levelled serious allegations against Trinamool MP Mahua Moitra, saying she took cash and gifts from businessman Darshan Hiranandani to ask specific questions in the Parliament. Dubey raised the allegations based on a letter written to him by advocate Jai Anant Dehadrai and submitted a formal complaint to the Lok Sabha Speaker Om Birla seeking an inquiry against Moitra and urged the Speaker for her immediate suspension.OpIndia accessed a copy of the complaint filed by Adv Dehadrai that contained a list of items that Moitra allegedly got in exchange for asking questions in the Parliament. OpIndia documented what it found about the products and their costs.Whether NDTV or 'The Wire', they never have to worry about funds. In name of saving democracy, they get money from various sources. We need your support to fight them. Please contribute whatever you can affordSubscribe to our NewsletterEach morning, get an email to keep updated with all the news, opinions and analysis published by OpIndia.Enter your email address:Subscribe to our NewsletterEach morning, get an email to keep updated with all the news, opinions and analysis published by OpIndia.Enter your email address:Contact: [email protected]News and opinion website that brings you reports and narrative from a perspective often ignored or suppressed by the mainstream media of India.© OpIndia.com",https://www.opindia.com/2023/10/mumbai-police-arrest-shiv-sena-ubt-member-absconding-drug-mafia-lalit-patil-from-chennai/
60,"18 October, 2023 ",Pakistan’s state-owned airline PIA cancels 48 flights in 2 days due to fuel shortage: Reports,"The legal notice was sent after BJP MP Nishikant Dubey accused Mahua Moitra of taking bribes in exchange of asking questions in Parliament.In response to the formal complaint submitted to the Lok Sabha Speaker Om Birla by Nishikant Dubey, seeking an inquiry against Mahua Moitra, the TMC MP has sent a legal notice to the BJP Lok Sabha MP and advocate and her formal personal friend Jai Anant Dehadrai and a host of media organisations for allegedly ‘defaming’ her.The notice sent to BJP Lok Sabha MP Nishikant Dubey claimed that Moitra had recently raised questions about the veracity of Dubey’s claimed educational qualifications and said that he had lied in his election affidavit. This, the notice said, had ‘rattled’ Dubey and so he was now making these false allegations.The notice to the advocate and her former personal friend Jai Anant Dehadrai stated that they were once close friends but after a falling out, Dehadrai allegedly repeatedly threatened Moitra with several vile, malicious and vulgar messages, trespassed on her official residence, and stole personal belongings, including Moitra’s dog. As stated in the legal notice, the dog was eventually given back. Moitra had reported Dehadrai to the police after repeated violations.The notification further stated that Dehadrai attempted to get journalists to write false articles about Moitra but was unsuccessful due to a lack of evidence to back up the allegations. Dehadrai approached Dubey when journalists could not be persuaded, the notice claimed. It further stated that Dubey went on to repeat the allegations against the TMC MP and that he “did not even bother to conduct any due diligence of any kind to establish the veracity of the allegations.”The notice further added that Dubey and Dehadrai have cropped and leaked private morphed photos of Moitra. Dubey was asked to retract his letter to the speaker, all of his accusations, and to publicly apologize to Moitra. Dehadrai has also been asked to withdraw the allegations in all communications and issue a public apology.On 15th October, Bharatiya Janata Party (BJP) Lok Sabha (MP) Nishikant Dubey levelled serious allegations against Trinamool MP Mahua Moitra, saying she took cash and gifts from businessman Darshan Hiranandani to ask specific questions in the Parliament. Dubey raised the allegations based on a letter written to him by advocate Jai Anant Dehadrai and submitted a formal complaint to the Lok Sabha Speaker Om Birla seeking an inquiry against Moitra and urged the Speaker for her immediate suspension.OpIndia accessed a copy of the complaint filed by Adv Dehadrai that contained a list of items that Moitra allegedly got in exchange for asking questions in the Parliament. OpIndia documented what it found about the products and their costs.Whether NDTV or 'The Wire', they never have to worry about funds. In name of saving democracy, they get money from various sources. We need your support to fight them. Please contribute whatever you can affordSubscribe to our NewsletterEach morning, get an email to keep updated with all the news, opinions and analysis published by OpIndia.Enter your email address:Subscribe to our NewsletterEach morning, get an email to keep updated with all the news, opinions and analysis published by OpIndia.Enter your email address:Contact: [email protected]News and opinion website that brings you reports and narrative from a perspective often ignored or suppressed by the mainstream media of India.© OpIndia.com",https://www.opindia.com/2023/10/pia-flights-cancelled-fuel-shortage-non-payment-of-dues-dawn-report/
61,"18 October, 2023 ","Love Jihad in UP: Minor Dalit girl from Punjab taken to Agra by accused Sahil, rescued by Hindu organisations","The legal notice was sent after BJP MP Nishikant Dubey accused Mahua Moitra of taking bribes in exchange of asking questions in Parliament.In response to the formal complaint submitted to the Lok Sabha Speaker Om Birla by Nishikant Dubey, seeking an inquiry against Mahua Moitra, the TMC MP has sent a legal notice to the BJP Lok Sabha MP and advocate and her formal personal friend Jai Anant Dehadrai and a host of media organisations for allegedly ‘defaming’ her.The notice sent to BJP Lok Sabha MP Nishikant Dubey claimed that Moitra had recently raised questions about the veracity of Dubey’s claimed educational qualifications and said that he had lied in his election affidavit. This, the notice said, had ‘rattled’ Dubey and so he was now making these false allegations.The notice to the advocate and her former personal friend Jai Anant Dehadrai stated that they were once close friends but after a falling out, Dehadrai allegedly repeatedly threatened Moitra with several vile, malicious and vulgar messages, trespassed on her official residence, and stole personal belongings, including Moitra’s dog. As stated in the legal notice, the dog was eventually given back. Moitra had reported Dehadrai to the police after repeated violations.The notification further stated that Dehadrai attempted to get journalists to write false articles about Moitra but was unsuccessful due to a lack of evidence to back up the allegations. Dehadrai approached Dubey when journalists could not be persuaded, the notice claimed. It further stated that Dubey went on to repeat the allegations against the TMC MP and that he “did not even bother to conduct any due diligence of any kind to establish the veracity of the allegations.”The notice further added that Dubey and Dehadrai have cropped and leaked private morphed photos of Moitra. Dubey was asked to retract his letter to the speaker, all of his accusations, and to publicly apologize to Moitra. Dehadrai has also been asked to withdraw the allegations in all communications and issue a public apology.On 15th October, Bharatiya Janata Party (BJP) Lok Sabha (MP) Nishikant Dubey levelled serious allegations against Trinamool MP Mahua Moitra, saying she took cash and gifts from businessman Darshan Hiranandani to ask specific questions in the Parliament. Dubey raised the allegations based on a letter written to him by advocate Jai Anant Dehadrai and submitted a formal complaint to the Lok Sabha Speaker Om Birla seeking an inquiry against Moitra and urged the Speaker for her immediate suspension.OpIndia accessed a copy of the complaint filed by Adv Dehadrai that contained a list of items that Moitra allegedly got in exchange for asking questions in the Parliament. OpIndia documented what it found about the products and their costs.Whether NDTV or 'The Wire', they never have to worry about funds. In name of saving democracy, they get money from various sources. We need your support to fight them. Please contribute whatever you can affordSubscribe to our NewsletterEach morning, get an email to keep updated with all the news, opinions and analysis published by OpIndia.Enter your email address:Subscribe to our NewsletterEach morning, get an email to keep updated with all the news, opinions and analysis published by OpIndia.Enter your email address:Contact: [email protected]News and opinion website that brings you reports and narrative from a perspective often ignored or suppressed by the mainstream media of India.© OpIndia.com",https://www.opindia.com/2023/10/love-jihad-in-up-minor-dalit-girl-from-punjab-rescued-by-hindu-organisations-was-living-with-sahil-in-agra/
62,"18 October, 2023 ","YouTuber Abdullah Pathan becomes ‘sex doctor’ to earn crores, UP Health Dept raids hospital in Moradabad: Details","The legal notice was sent after BJP MP Nishikant Dubey accused Mahua Moitra of taking bribes in exchange of asking questions in Parliament.In response to the formal complaint submitted to the Lok Sabha Speaker Om Birla by Nishikant Dubey, seeking an inquiry against Mahua Moitra, the TMC MP has sent a legal notice to the BJP Lok Sabha MP and advocate and her formal personal friend Jai Anant Dehadrai and a host of media organisations for allegedly ‘defaming’ her.The notice sent to BJP Lok Sabha MP Nishikant Dubey claimed that Moitra had recently raised questions about the veracity of Dubey’s claimed educational qualifications and said that he had lied in his election affidavit. This, the notice said, had ‘rattled’ Dubey and so he was now making these false allegations.The notice to the advocate and her former personal friend Jai Anant Dehadrai stated that they were once close friends but after a falling out, Dehadrai allegedly repeatedly threatened Moitra with several vile, malicious and vulgar messages, trespassed on her official residence, and stole personal belongings, including Moitra’s dog. As stated in the legal notice, the dog was eventually given back. Moitra had reported Dehadrai to the police after repeated violations.The notification further stated that Dehadrai attempted to get journalists to write false articles about Moitra but was unsuccessful due to a lack of evidence to back up the allegations. Dehadrai approached Dubey when journalists could not be persuaded, the notice claimed. It further stated that Dubey went on to repeat the allegations against the TMC MP and that he “did not even bother to conduct any due diligence of any kind to establish the veracity of the allegations.”The notice further added that Dubey and Dehadrai have cropped and leaked private morphed photos of Moitra. Dubey was asked to retract his letter to the speaker, all of his accusations, and to publicly apologize to Moitra. Dehadrai has also been asked to withdraw the allegations in all communications and issue a public apology.On 15th October, Bharatiya Janata Party (BJP) Lok Sabha (MP) Nishikant Dubey levelled serious allegations against Trinamool MP Mahua Moitra, saying she took cash and gifts from businessman Darshan Hiranandani to ask specific questions in the Parliament. Dubey raised the allegations based on a letter written to him by advocate Jai Anant Dehadrai and submitted a formal complaint to the Lok Sabha Speaker Om Birla seeking an inquiry against Moitra and urged the Speaker for her immediate suspension.OpIndia accessed a copy of the complaint filed by Adv Dehadrai that contained a list of items that Moitra allegedly got in exchange for asking questions in the Parliament. OpIndia documented what it found about the products and their costs.Whether NDTV or 'The Wire', they never have to worry about funds. In name of saving democracy, they get money from various sources. We need your support to fight them. Please contribute whatever you can affordSubscribe to our NewsletterEach morning, get an email to keep updated with all the news, opinions and analysis published by OpIndia.Enter your email address:Subscribe to our NewsletterEach morning, get an email to keep updated with all the news, opinions and analysis published by OpIndia.Enter your email address:Contact: [email protected]News and opinion website that brings you reports and narrative from a perspective often ignored or suppressed by the mainstream media of India.© OpIndia.com",https://www.opindia.com/2023/10/youtuber-abdullah-pathan-becomes-sex-doctor-to-earn-crores-up-health-dept-raids-hospital-in-moradabad-details/
63,"18 October, 2023 ",MahuaGate: Lok Sabha’s Ethics Committee calls BJP MP Nishikant Dubey and Adv Jai Anant to submit evidence against TMC MP Mahua Moitra,"The legal notice was sent after BJP MP Nishikant Dubey accused Mahua Moitra of taking bribes in exchange of asking questions in Parliament.In response to the formal complaint submitted to the Lok Sabha Speaker Om Birla by Nishikant Dubey, seeking an inquiry against Mahua Moitra, the TMC MP has sent a legal notice to the BJP Lok Sabha MP and advocate and her formal personal friend Jai Anant Dehadrai and a host of media organisations for allegedly ‘defaming’ her.The notice sent to BJP Lok Sabha MP Nishikant Dubey claimed that Moitra had recently raised questions about the veracity of Dubey’s claimed educational qualifications and said that he had lied in his election affidavit. This, the notice said, had ‘rattled’ Dubey and so he was now making these false allegations.The notice to the advocate and her former personal friend Jai Anant Dehadrai stated that they were once close friends but after a falling out, Dehadrai allegedly repeatedly threatened Moitra with several vile, malicious and vulgar messages, trespassed on her official residence, and stole personal belongings, including Moitra’s dog. As stated in the legal notice, the dog was eventually given back. Moitra had reported Dehadrai to the police after repeated violations.The notification further stated that Dehadrai attempted to get journalists to write false articles about Moitra but was unsuccessful due to a lack of evidence to back up the allegations. Dehadrai approached Dubey when journalists could not be persuaded, the notice claimed. It further stated that Dubey went on to repeat the allegations against the TMC MP and that he “did not even bother to conduct any due diligence of any kind to establish the veracity of the allegations.”The notice further added that Dubey and Dehadrai have cropped and leaked private morphed photos of Moitra. Dubey was asked to retract his letter to the speaker, all of his accusations, and to publicly apologize to Moitra. Dehadrai has also been asked to withdraw the allegations in all communications and issue a public apology.On 15th October, Bharatiya Janata Party (BJP) Lok Sabha (MP) Nishikant Dubey levelled serious allegations against Trinamool MP Mahua Moitra, saying she took cash and gifts from businessman Darshan Hiranandani to ask specific questions in the Parliament. Dubey raised the allegations based on a letter written to him by advocate Jai Anant Dehadrai and submitted a formal complaint to the Lok Sabha Speaker Om Birla seeking an inquiry against Moitra and urged the Speaker for her immediate suspension.OpIndia accessed a copy of the complaint filed by Adv Dehadrai that contained a list of items that Moitra allegedly got in exchange for asking questions in the Parliament. OpIndia documented what it found about the products and their costs.Whether NDTV or 'The Wire', they never have to worry about funds. In name of saving democracy, they get money from various sources. We need your support to fight them. Please contribute whatever you can affordSubscribe to our NewsletterEach morning, get an email to keep updated with all the news, opinions and analysis published by OpIndia.Enter your email address:Subscribe to our NewsletterEach morning, get an email to keep updated with all the news, opinions and analysis published by OpIndia.Enter your email address:Contact: [email protected]News and opinion website that brings you reports and narrative from a perspective often ignored or suppressed by the mainstream media of India.© OpIndia.com",https://www.opindia.com/2023/10/mahuagate-lok-sabha-ethics-committee-nishikant-dubey-jai-anant-to-submit-evidence-against-mahua-moitra/
64,"18 October, 2023 ","Madhya Pradesh: Garba organisers in Ujjain ban non-Hindus, make ‘Tilak’ and Aadhaar Card mandatory to prevent incidents of love jihad","The legal notice was sent after BJP MP Nishikant Dubey accused Mahua Moitra of taking bribes in exchange of asking questions in Parliament.In response to the formal complaint submitted to the Lok Sabha Speaker Om Birla by Nishikant Dubey, seeking an inquiry against Mahua Moitra, the TMC MP has sent a legal notice to the BJP Lok Sabha MP and advocate and her formal personal friend Jai Anant Dehadrai and a host of media organisations for allegedly ‘defaming’ her.The notice sent to BJP Lok Sabha MP Nishikant Dubey claimed that Moitra had recently raised questions about the veracity of Dubey’s claimed educational qualifications and said that he had lied in his election affidavit. This, the notice said, had ‘rattled’ Dubey and so he was now making these false allegations.The notice to the advocate and her former personal friend Jai Anant Dehadrai stated that they were once close friends but after a falling out, Dehadrai allegedly repeatedly threatened Moitra with several vile, malicious and vulgar messages, trespassed on her official residence, and stole personal belongings, including Moitra’s dog. As stated in the legal notice, the dog was eventually given back. Moitra had reported Dehadrai to the police after repeated violations.The notification further stated that Dehadrai attempted to get journalists to write false articles about Moitra but was unsuccessful due to a lack of evidence to back up the allegations. Dehadrai approached Dubey when journalists could not be persuaded, the notice claimed. It further stated that Dubey went on to repeat the allegations against the TMC MP and that he “did not even bother to conduct any due diligence of any kind to establish the veracity of the allegations.”The notice further added that Dubey and Dehadrai have cropped and leaked private morphed photos of Moitra. Dubey was asked to retract his letter to the speaker, all of his accusations, and to publicly apologize to Moitra. Dehadrai has also been asked to withdraw the allegations in all communications and issue a public apology.On 15th October, Bharatiya Janata Party (BJP) Lok Sabha (MP) Nishikant Dubey levelled serious allegations against Trinamool MP Mahua Moitra, saying she took cash and gifts from businessman Darshan Hiranandani to ask specific questions in the Parliament. Dubey raised the allegations based on a letter written to him by advocate Jai Anant Dehadrai and submitted a formal complaint to the Lok Sabha Speaker Om Birla seeking an inquiry against Moitra and urged the Speaker for her immediate suspension.OpIndia accessed a copy of the complaint filed by Adv Dehadrai that contained a list of items that Moitra allegedly got in exchange for asking questions in the Parliament. OpIndia documented what it found about the products and their costs.Whether NDTV or 'The Wire', they never have to worry about funds. In name of saving democracy, they get money from various sources. We need your support to fight them. Please contribute whatever you can affordSubscribe to our NewsletterEach morning, get an email to keep updated with all the news, opinions and analysis published by OpIndia.Enter your email address:Subscribe to our NewsletterEach morning, get an email to keep updated with all the news, opinions and analysis published by OpIndia.Enter your email address:Contact: [email protected]News and opinion website that brings you reports and narrative from a perspective often ignored or suppressed by the mainstream media of India.© OpIndia.com",https://www.opindia.com/2023/10/garba-organizers-in-ujjain-ban-non-hindus-tilak-aadhaar-card-mandatory-to-prevent-incidents-of-love-jihad/
65,"18 October, 2023 ","Jordan’s King Abdullah refuses to meet Joe Biden after Gaza hospital blast, 4-way meeting in Amman stands cancelled","The legal notice was sent after BJP MP Nishikant Dubey accused Mahua Moitra of taking bribes in exchange of asking questions in Parliament.In response to the formal complaint submitted to the Lok Sabha Speaker Om Birla by Nishikant Dubey, seeking an inquiry against Mahua Moitra, the TMC MP has sent a legal notice to the BJP Lok Sabha MP and advocate and her formal personal friend Jai Anant Dehadrai and a host of media organisations for allegedly ‘defaming’ her.The notice sent to BJP Lok Sabha MP Nishikant Dubey claimed that Moitra had recently raised questions about the veracity of Dubey’s claimed educational qualifications and said that he had lied in his election affidavit. This, the notice said, had ‘rattled’ Dubey and so he was now making these false allegations.The notice to the advocate and her former personal friend Jai Anant Dehadrai stated that they were once close friends but after a falling out, Dehadrai allegedly repeatedly threatened Moitra with several vile, malicious and vulgar messages, trespassed on her official residence, and stole personal belongings, including Moitra’s dog. As stated in the legal notice, the dog was eventually given back. Moitra had reported Dehadrai to the police after repeated violations.The notification further stated that Dehadrai attempted to get journalists to write false articles about Moitra but was unsuccessful due to a lack of evidence to back up the allegations. Dehadrai approached Dubey when journalists could not be persuaded, the notice claimed. It further stated that Dubey went on to repeat the allegations against the TMC MP and that he “did not even bother to conduct any due diligence of any kind to establish the veracity of the allegations.”The notice further added that Dubey and Dehadrai have cropped and leaked private morphed photos of Moitra. Dubey was asked to retract his letter to the speaker, all of his accusations, and to publicly apologize to Moitra. Dehadrai has also been asked to withdraw the allegations in all communications and issue a public apology.On 15th October, Bharatiya Janata Party (BJP) Lok Sabha (MP) Nishikant Dubey levelled serious allegations against Trinamool MP Mahua Moitra, saying she took cash and gifts from businessman Darshan Hiranandani to ask specific questions in the Parliament. Dubey raised the allegations based on a letter written to him by advocate Jai Anant Dehadrai and submitted a formal complaint to the Lok Sabha Speaker Om Birla seeking an inquiry against Moitra and urged the Speaker for her immediate suspension.OpIndia accessed a copy of the complaint filed by Adv Dehadrai that contained a list of items that Moitra allegedly got in exchange for asking questions in the Parliament. OpIndia documented what it found about the products and their costs.Whether NDTV or 'The Wire', they never have to worry about funds. In name of saving democracy, they get money from various sources. We need your support to fight them. Please contribute whatever you can affordSubscribe to our NewsletterEach morning, get an email to keep updated with all the news, opinions and analysis published by OpIndia.Enter your email address:Subscribe to our NewsletterEach morning, get an email to keep updated with all the news, opinions and analysis published by OpIndia.Enter your email address:Contact: [email protected]News and opinion website that brings you reports and narrative from a perspective often ignored or suppressed by the mainstream media of India.© OpIndia.com",https://www.opindia.com/2023/10/jordan-cancels-meeting-with-us-president-joe-biden-after-gaza-hospital-blast/
